date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-23,1.9631238397714625,1.1486092572350406,2.7527881817498767,38677029055
2025-02-24,1.9658630194920619,1.1658512481387386,2.7564032031336905,38677029055
2025-02-25,1.9686021992126612,1.1834179215836302,2.7623923945579696,38677029055
2025-02-26,1.9713413789332603,1.149448098655926,2.796450223902133,38677029055
2025-02-27,1.9740805586538592,1.1907154751829274,2.802441940102309,38677029055
2025-02-28,1.9768197383744588,1.127992611793674,2.8013716111146953,38677029055
2025-03-01,1.9795589180950577,1.1823780057026485,2.7914706211449705,38677029055
2025-03-02,1.982298097815657,1.214268182946021,2.8191365865578035,38677029055
2025-03-03,1.9850372775362561,1.1548083330901093,2.8056764192051356,38677029055
2025-02-25,3.2246091024354464,2.4006599080523734,4.078818624643778,38677032646
2025-02-26,3.2304185850721754,2.324688885739491,4.095996093267629,38677032646
2025-02-27,3.2362280677089044,2.322504040608662,4.1191915753847015,38677032646
2025-02-28,3.2420375503456333,2.2918593539175394,4.106556052649389,38677032646
2025-03-01,3.247847032982362,2.40402474007944,4.105833392090587,38677032646
2025-03-02,3.253656515619091,2.429396862760209,4.149609409840301,38677032646
2025-03-03,3.25946599825582,2.396706184608728,4.169244201228178,38677032646
2025-03-04,3.265275480892549,2.3178818540368997,4.183521630831963,38677032646
2025-03-05,3.271084963529278,2.4187103412493522,4.158205057521133,38677032646
2025-03-06,3.276894446166007,2.4078199924600088,4.10006187448052,38677032646
2025-03-07,3.2827039288027358,2.349034417273762,4.203094530022119,38677032646
2025-03-08,3.2885134114394647,2.353677740576375,4.064667967872558,38677032646
2025-03-09,3.2943228940761937,2.476334784037587,4.186813561420236,38677032646
2025-03-10,3.3001323767129227,2.4383542162698686,4.18260458523869,38677032646
2025-03-11,3.305941859349652,2.4603367415995803,4.24797087087951,38677032646
2025-03-12,3.311751341986381,2.4591621890239774,4.22366138231077,38677032646
2025-03-13,3.31756082462311,2.37770029859075,4.193921259138531,38677032646
2025-03-14,3.323370307259839,2.384841950798842,4.22909051712286,38677032646
2025-03-15,3.3291797898965676,2.4751519871977417,4.260740138155612,38677032646
2025-03-16,3.3349892725332966,2.440986536894333,4.171891078532789,38677032646
2025-03-17,3.3407987551700256,2.409175558514634,4.156391668463482,38677032646
2025-03-18,3.3466082378067545,2.4735734759385473,4.240449580738844,38677032646
2025-03-19,3.3524177204434835,2.467365379404809,4.271292648897767,38677032646
2025-03-20,3.3582272030802125,2.4725855842853544,4.226322362352453,38677032646
2025-03-21,3.3640366857169415,2.4957039115416553,4.2896713518928955,38677032646
2025-03-22,3.3698461683536705,2.430999995558001,4.237878104772642,38677032646
2025-03-23,3.3756556509903994,2.5333492416444536,4.172199497650451,38677032646
2025-03-24,3.3814651336271284,2.5046520525936837,4.289441852900813,38677032646
2025-02-25,5.601604079921891,4.157722044450893,7.028070131287704,38677051225
2025-02-26,5.618874427363556,4.115783027912764,7.1228641772355745,38677051225
2025-02-27,5.636144774805221,4.10832676633121,7.087681176563949,38677051225
2025-02-28,5.653415122246887,4.178585350218798,7.057945557680736,38677051225
2025-03-01,5.670685469688552,4.176113193973519,7.12394185481408,38677051225
2025-03-02,5.6879558171302165,4.205201009083753,7.09380083871871,38677051225
2025-03-03,5.705226164571883,4.332997209802279,7.224377163962037,38677051225
2025-03-04,5.722496512013548,4.265343125979574,7.039857520574036,38677051225
2025-03-05,5.739766859455214,4.341690634168542,7.194807789119551,38677051225
2025-03-06,5.757037206896879,4.402565714753492,7.187657075209128,38677051225
2025-03-07,5.774307554338543,4.270275580962048,7.12475882284783,38677051225
2025-03-08,5.79157790178021,4.26038344440711,7.270040636587962,38677051225
2025-03-09,5.8088482492218745,4.46462669278364,7.257297525895838,38677051225
2025-03-10,5.826118596663541,4.390584302765443,7.28480102831986,38677051225
2025-03-11,5.843388944105206,4.337797696545408,7.283888998725285,38677051225
2025-03-12,5.860659291546872,4.400636423273277,7.277129498947465,38677051225
2025-03-13,5.877929638988537,4.450509573063202,7.2256741374514615,38677051225
2025-03-14,5.895199986430201,4.456079534364386,7.261492833040883,38677051225
2025-03-15,5.912470333871868,4.4494824341292745,7.408606227462464,38677051225
2025-03-16,5.9297406813135325,4.434021457678008,7.374586914334411,38677051225
2025-03-17,5.947011028755199,4.70266753637285,7.377990894671383,38677051225
2025-03-18,5.964281376196864,4.4836255398746,7.403051176441727,38677051225
2025-03-19,5.981551723638528,4.534384449676137,7.439599185846447,38677051225
2025-03-20,5.998822071080195,4.613043426918975,7.488436400666931,38677051225
2025-03-21,6.016092418521859,4.586950311576583,7.422490198363906,38677051225
2025-03-22,6.033362765963526,4.470584548381314,7.412825193514081,38677051225
2025-03-23,6.05063311340519,4.6726103614525085,7.589791223222962,38677051225
2025-03-24,6.067903460846855,4.645490943802143,7.473428745463078,38677051225
2025-02-25,7.505035678201857,5.215660284281009,9.852681598423247,38677090284
2025-02-26,7.541612407033972,5.149194169957277,9.996714122917139,38677090284
2025-02-27,7.578189135866088,4.829562447849822,9.934156556261845,38677090284
2025-02-28,7.614765864698203,5.373825635921283,10.127942166500333,38677090284
2025-03-01,7.651342593530318,5.203188967587285,10.164447636883539,38677090284
2025-03-02,7.6879193223624345,5.131389821893004,10.11449825472352,38677090284
2025-03-03,7.724496051194551,5.252154910873119,10.169486917441905,38677090284
2025-03-04,7.761072780026666,5.355489742698594,10.075797290291483,38677090284
2025-03-05,7.7976495088587825,5.448333035159307,10.450588355597416,38677090284
2025-03-06,7.834226237690899,5.407066560368611,10.11780733446843,38677090284
2025-03-07,7.870802966523014,5.38647567412413,10.42201120798711,38677090284
2025-03-08,7.9073796953551305,5.4048213829437195,10.351444948576178,38677090284
2025-03-09,7.943956424187245,5.555943253467813,10.18098981137472,38677090284
2025-03-10,7.98053315301936,5.38953315501827,10.548918613171999,38677090284
2025-03-11,8.017109881851479,5.64989786637149,10.332973033308614,38677090284
2025-03-12,8.053686610683595,5.606570728597447,10.448999017937425,38677090284
2025-03-13,8.090263339515712,5.539419097804797,10.466111047331985,38677090284
2025-03-14,8.126840068347827,5.73896912341112,10.422836621589825,38677090284
2025-03-15,8.163416797179941,5.74566541900141,10.75292999963122,38677090284
2025-03-16,8.199993526012058,5.703462871389582,10.84979675417969,38677090284
2025-03-17,8.236570254844173,5.6935794201052365,10.826427759585028,38677090284
2025-03-18,8.27314698367629,5.837176990042617,10.762628932262873,38677090284
2025-03-19,8.309723712508406,5.972399731088796,10.821966331832117,38677090284
2025-03-20,8.34630044134052,5.849494920534769,10.708229706500038,38677090284
2025-03-21,8.382877170172637,5.925808046815877,10.578932308919697,38677090284
2025-03-22,8.419453899004754,5.867437045571706,10.936399078489837,38677090284
2025-03-23,8.456030627836869,6.140272805784475,10.94577919543703,38677090284
2025-03-24,8.492607356668984,6.170697331683862,11.020686246921827,38677090284
2025-02-11,3.7183187190855067,2.3934753297635543,5.072029705336067,38677235450
2025-02-12,3.7245568211510633,2.3029963589026745,5.134690833962864,38677235450
2025-02-13,3.730794923216619,2.3322898116620054,5.298404469603714,38677235450
2025-02-14,3.7370330252821757,2.2606067577129796,5.182173707726199,38677235450
2025-02-15,3.7432711273477315,2.270259618133689,5.110942461945353,38677235450
2025-02-16,3.7495092294132877,2.249866840231116,5.115670601062591,38677235450
2025-02-17,3.755747331478844,2.2551557265392037,5.103420168116012,38677235450
2025-02-18,3.7619854335443996,2.380309830800502,5.166873070559941,38677235450
2025-02-19,3.7682235356099563,2.402298562818468,5.1120553138255485,38677235450
2025-02-20,3.7744616376755125,2.3458389637410404,5.220276081790857,38677235450
2025-02-21,3.7806997397410687,2.3981947725443917,5.240863328017098,38677235450
2025-02-22,3.786937841806625,2.386845185710037,5.150487135769666,38677235450
2025-02-23,3.793175943872181,2.3288109059926025,5.206841943052578,38677235450
2025-02-24,3.7994140459377377,2.330526760377118,5.296377042793184,38677235450
2025-02-25,3.8056521480032934,2.3949605821088333,5.166435272444119,38677235450
2025-02-26,3.8118902500688496,2.2880909408729417,5.264335803291293,38677235450
2025-02-27,3.818128352134406,2.4152104016332734,5.208431945912733,38677235450
2025-02-28,3.8243664541999616,2.431894038273077,5.251525713922807,38677235450
2025-03-01,3.830604556265518,2.363822118652268,5.228107584593521,38677235450
2025-03-02,3.8368426583310744,2.3086336503528027,5.2194138064531455,38677235450
2025-03-03,3.8430807603966306,2.417725795698818,5.255930818392392,38677235450
2025-03-04,3.849318862462187,2.473017671032185,5.2798375403741895,38677235450
2025-03-05,3.855556964527743,2.3470606999883117,5.393003279015956,38677235450
2025-03-06,3.8617950665932996,2.4927305140149216,5.311822535601405,38677235450
2025-03-07,3.868033168658855,2.429786820513145,5.33174886415614,38677235450
